stim1,stim2,lLO_toolloc,lPFS_toolloc,lPPC_spaceloc,lAPC_spaceloc,lPPC_depthloc,lPPC_distloc,lAPC_depthloc,lAPC_distloc,lPPC_toolloc,lAPC_toolloc,rLO_toolloc,rPFS_toolloc,rPPC_spaceloc,rAPC_spaceloc,rPPC_depthloc,rPPC_distloc,rAPC_depthloc,rAPC_distloc,rPPC_toolloc,rAPC_toolloc,cornet_s,skel,gbj
guitar_4,lamp_1,1.189542653,1.170219838,1.204016081,0.811179995,0.796550863,1.056533556,1.177186009,1.036174511,0.890493949,1.238364676,1.106552657,1.266265852,0.842581678,1.049604023,1.064259809,1.045530533,1.048287656,1.071719151,1.008941027,0.566223897,0.19119185,24.32548913,96.69
guitar_4,lamp_2,0.858244676,1.273072389,1.067790694,1.174937424,0.686645113,1.425736136,1.236086416,1.410863417,1.040974305,0.733851435,1.167477921,0.884106732,0.916507876,1.137770456,1.256760472,0.886968702,1.109475739,0.977406181,0.99653141,1.177027806,0.12774926,21.52404459,133.61
guitar_4,lamp_3,0.821213863,0.958320971,0.69416031,0.901503131,1.499968083,0.904018419,0.998084161,1.066696974,0.806126818,0.873923589,1.216480381,0.981507425,1.254170948,1.227567305,0.857448166,1.273204135,1.368909625,1.395741914,1.014142636,1.254439919,0.2449187,10.97792823,97.767
guitar_4,lamp_4,0.870531057,0.994978279,0.834106809,1.161448286,1.081448821,1.075717694,0.896873675,0.923039186,1.101015802,1.063605732,1.007228567,0.927028615,0.571509108,0.592826401,0.904516574,0.614551331,0.698263013,0.862408069,0.854304863,0.632208123,0.2238375,26.51719779,103.37
guitar_4,lamp_5,0.796699186,0.87001694,0.91273199,1.058480979,1.37729993,0.814758585,0.894037937,0.55430505,0.856843979,0.730003898,0.678387925,1.125887084,0.699039301,0.765496734,0.765437142,0.437832952,0.692545612,0.665609952,0.739765687,0.915796912,0.1706596,23.72142107,104.3
guitar_5,lamp_1,0.885220802,1.222784788,1.019567367,1.036599862,1.78409435,1.095900524,0.773194987,0.937171855,1.143148631,1.158436204,0.954098391,1.134900684,0.897805542,0.884470079,0.693593083,1.118325005,1.224294803,1.15033532,1.097753992,1.158837832,0.2018978,21.79814059,96.491
guitar_5,lamp_2,0.964475724,0.880200471,0.817477935,0.564611928,1.643623363,0.91713089,0.79488864,0.828717916,0.696155982,0.724665253,0.800758185,1.057908775,0.976432916,0.801335296,0.654554338,0.695523609,1.133429612,0.813746157,0.935174439,0.958175688,0.15520173,21.5944946,131.78
guitar_5,lamp_3,1.029162802,0.940258455,1.019568952,0.867099348,0.142139275,0.923690091,0.858020564,0.835184579,0.94360873,0.953162488,0.962566894,0.911502507,1.036625054,0.991952321,1.30953752,0.98028451,1.068923091,0.934016924,0.833394576,0.850990366,0.27661914,11.69920639,101.47
guitar_5,lamp_4,0.676490704,1.075011274,1.098756981,0.713425042,1.266099952,1.201046129,1.072310461,1.042629985,0.903554701,0.803640271,0.808795677,0.812127225,0.73671724,0.744726661,0.709152204,0.697675032,0.734197402,0.751089596,0.66761339,0.771526636,0.2413351,24.64575598,103.78
guitar_5,lamp_5,0.695125588,1.00912196,1.014516489,1.009976885,0.502125365,1.057173648,1.286078945,1.004408922,0.85738624,0.747941374,0.817009188,0.891498885,0.753654974,0.877150725,1.055749123,0.771537058,0.756289067,0.95354861,1.014830344,0.881322917,0.1759415,22.9013828,103.4
lamp_1,lamp_2,1.193258811,0.856324316,1.19067422,0.846796809,0.272473702,1.195972836,1.273405509,0.929281328,0.968568985,1.184695679,1.074936699,1.246447837,0.904114612,0.859524481,1.243006764,1.013829403,1.219275778,1.015500134,0.875135825,1.183609348,0.15244836,21.61742646,96.923
lamp_1,lamp_3,1.227653918,0.988801738,1.250261415,1.178024683,1.826497111,0.92715056,1.032327377,0.845944511,1.155731771,1.137595726,0.927699259,0.919254088,1.144245558,1.203080377,1.472799904,1.009503346,1.326268994,1.023613018,1.809686798,1.542939986,0.2263425,25.55114252,106.06
lamp_1,lamp_4,0.792911831,0.903953969,1.0300988,0.922393559,0.72883763,0.866593081,0.864922252,0.831714941,1.019384893,0.990058614,0.84014131,1.18738328,0.843950486,0.962444711,0.553093316,0.873160068,0.97999485,1.224873309,0.962350489,0.753238026,0.1369584,19.52687723,96.696
lamp_1,lamp_5,0.958171716,0.954643091,1.41710206,1.221550379,1.611677203,1.193979272,1.153455041,1.114841506,0.90518458,1.095289383,1.120810939,1.082101537,0.823688958,0.975988571,1.150886202,0.887083057,1.027542886,1.054671379,0.395055798,0.873673553,0.1836272,18.97462363,74.483
lamp_2,lamp_3,0.721974295,1.02585511,1.092400439,1.036032096,1.809243415,0.848277292,1.111652902,0.608493598,1.075722257,1.304280938,1.031591091,1.296251337,0.787466695,0.876172732,0.923712428,1.10558416,0.719155811,1.053579815,1.198171866,1.027261277,0.2216681,17.22803997,102.28
lamp_2,lamp_4,0.800431454,0.852732447,0.850107712,0.563802128,0.802986949,1.204448447,1.184590083,1.118968888,0.821621271,0.644985372,0.570679669,0.901918985,0.980537008,0.984771536,1.081875478,0.734008337,1.371848126,0.778306322,0.916233216,1.070889318,0.1950284,24.04571588,113.68
lamp_2,lamp_5,0.663536495,1.080191205,1.056230905,1.204120276,1.646082027,0.958523668,1.071832164,1.256512547,0.783252812,0.710906242,0.845954215,0.930870175,0.914321145,0.86599046,1.368377495,0.81609361,1.377072596,0.762150832,0.66132413,0.844268798,0.1143939,6.573616263,71.604
lamp_3,lamp_4,1.110739222,1.240056894,1.090218538,0.978619813,1.25850979,1.538770258,1.250634766,1.342819864,1.138234716,1.329217068,1.160260537,1.347838031,1.299265546,1.251210704,1.576222266,1.203712272,1.351414348,0.903789453,1.176203702,1.119068077,0.2144781,32.56702709,123.3
lamp_3,lamp_5,0.915706183,0.962269655,0.773515398,1.282734799,0.388903882,1.487939363,1.321009088,1.268509086,1.267125394,1.152243532,1.211991005,1.250165989,0.924970365,1.190966282,1.357776786,1.275613058,1.438795613,1.370634292,1.648997111,1.327548681,0.19649833,16.82436908,93.949
lamp_4,lamp_5,0.545733565,0.896797901,1.185571215,0.844849779,0.944730804,0.658155616,0.558809983,0.90114424,0.726059734,0.704817037,0.62269724,0.862672077,0.714167558,0.691398631,0.599448352,0.451042964,0.501388323,0.809917107,0.833283917,0.817036307,0.24740577,21.78603396,98.093
